2023-10-15 22:14:18,803 INFO    StreamThr :1741773 [internal.py:wandb_internal():86] W&B internal server running at pid: 1741773, started at: 2023-10-15 22:14:18.802612
2023-10-15 22:14:19,161 DEBUG   HandlerThread:1741773 [system_monitor.py:probe():223] {'os': 'Linux-4.18.0-477.21.1.el8_8.x86_64-x86_64-with-glibc2.17', 'python': '3.8.18', 'heartbeatAt': '2023-10-16T02:14:19.139437', 'startedAt': '2023-10-16T02:14:18.797542', 'docker': None, 'cuda': None, 'args': (), 'state': 'running', 'program': '/home/bruno/xfang/code/test_run.py', 'codePathLocal': 'test_run.py', 'codePath': 'test_run.py', 'git': {'remote': 'https://github.com/BrunoFANG1/3D-Laision-Seg.git', 'commit': '9ef29aa4b743981577bc5624b16e4971a327e0e1'}, 'email': None, 'root': '/home/bruno/xfang/code', 'host': 'icgpu09', 'username': 'bruno', 'executable': '/home/bruno/anaconda3/envs/seg/bin/python', 'cpu_count': 64, 'cpu_count_logical': 64, 'cpu_freq': {'current': 2037.5, 'min': 0.0, 'max': 0.0}, 'cpu_freq_per_core': [{'current': 2000.0, 'min': 0.0, 'max': 0.0}, {'current': 2000.0, 'min': 0.0, 'max': 0.0}, {'current': 2000.0, 'min': 0.0, 'max': 0.0}, {'current': 2000.0, 'min': 0.0, 'max': 0.0}, {'current': 2600.0, 'min': 0.0, 'max': 0.0}, {'current': 2000.0, 'min': 0.0, 'max': 0.0}, {'current': 2000.0, 'min': 0.0, 'max': 0.0}, {'current': 2000.0, 'min': 0.0, 'max': 0.0}, {'current': 2000.0, 'min': 0.0, 'max': 0.0}, {'current': 2000.0, 'min': 0.0, 'max': 0.0}, {'current': 2000.0, 'min': 0.0, 'max': 0.0}, {'current': 2000.0, 'min': 0.0, 'max': 0.0}, {'current': 2000.0, 'min': 0.0, 'max': 0.0}, {'current': 2000.0, 'min': 0.0, 'max': 0.0}, {'current': 2000.0, 'min': 0.0, 'max': 0.0}, {'current': 2000.0, 'min': 0.0, 'max': 0.0}, {'current': 2000.0, 'min': 0.0, 'max': 0.0}, {'current': 2000.0, 'min': 0.0, 'max': 0.0}, {'current': 2000.0, 'min': 0.0, 'max': 0.0}, {'current': 2000.0, 'min': 0.0, 'max': 0.0}, {'current': 2000.0, 'min': 0.0, 'max': 0.0}, {'current': 2000.0, 'min': 0.0, 'max': 0.0}, {'current': 2600.0, 'min': 0.0, 'max': 0.0}, {'current': 2000.0, 'min': 0.0, 'max': 0.0}, {'current': 2000.0, 'min': 0.0, 'max': 0.0}, {'current': 2000.0, 'min': 0.0, 'max': 0.0}, {'current': 2000.0, 'min': 0.0, 'max': 0.0}, {'current': 2000.0, 'min': 0.0, 'max': 0.0}, {'current': 2000.0, 'min': 0.0, 'max': 0.0}, {'current': 2000.0, 'min': 0.0, 'max': 0.0}, {'current': 2000.0, 'min': 0.0, 'max': 0.0}, {'current': 2000.0, 'min': 0.0, 'max': 0.0}, {'current': 2000.0, 'min': 0.0, 'max': 0.0}, {'current': 2000.0, 'min': 0.0, 'max': 0.0}, {'current': 2000.0, 'min': 0.0, 'max': 0.0}, {'current': 2000.0, 'min': 0.0, 'max': 0.0}, {'current': 2000.0, 'min': 0.0, 'max': 0.0}, {'current': 2000.0, 'min': 0.0, 'max': 0.0}, {'current': 2000.0, 'min': 0.0, 'max': 0.0}, {'current': 2000.0, 'min': 0.0, 'max': 0.0}, {'current': 2000.0, 'min': 0.0, 'max': 0.0}, {'current': 2000.0, 'min': 0.0, 'max': 0.0}, {'current': 2000.0, 'min': 0.0, 'max': 0.0}, {'current': 2000.0, 'min': 0.0, 'max': 0.0}, {'current': 2000.0, 'min': 0.0, 'max': 0.0}, {'current': 2000.0, 'min': 0.0, 'max': 0.0}, {'current': 2000.0, 'min': 0.0, 'max': 0.0}, {'current': 2000.0, 'min': 0.0, 'max': 0.0}, {'current': 2000.0, 'min': 0.0, 'max': 0.0}, {'current': 2000.0, 'min': 0.0, 'max': 0.0}, {'current': 2000.0, 'min': 0.0, 'max': 0.0}, {'current': 2000.0, 'min': 0.0, 'max': 0.0}, {'current': 2000.0, 'min': 0.0, 'max': 0.0}, {'current': 2000.0, 'min': 0.0, 'max': 0.0}, {'current': 2000.0, 'min': 0.0, 'max': 0.0}, {'current': 2000.0, 'min': 0.0, 'max': 0.0}, {'current': 2000.0, 'min': 0.0, 'max': 0.0}, {'current': 2000.0, 'min': 0.0, 'max': 0.0}, {'current': 2000.0, 'min': 0.0, 'max': 0.0}, {'current': 2000.0, 'min': 0.0, 'max': 0.0}, {'current': 2000.0, 'min': 0.0, 'max': 0.0}, {'current': 2000.0, 'min': 0.0, 'max': 0.0}, {'current': 2000.0, 'min': 0.0, 'max': 0.0}, {'current': 2000.0, 'min': 0.0, 'max': 0.0}], 'disk': {'/': {'total': 19.990234375, 'used': 8.893325805664062}}, 'gpu': 'NVIDIA A100 80GB PCIe', 'gpu_count': 3, 'gpu_devices': [{'name': 'NVIDIA A100 80GB PCIe', 'memory_total': 85899345920}, {'name': 'NVIDIA A100 80GB PCIe', 'memory_total': 85899345920}, {'name': 'NVIDIA A100 80GB PCIe', 'memory_total': 85899345920}], 'memory': {'total': 251.53792190551758}}
2023-10-15 22:14:19,161 INFO    HandlerThread:1741773 [system_monitor.py:probe():224] Finished collecting system info
2023-10-15 22:14:19,161 INFO    HandlerThread:1741773 [system_monitor.py:probe():227] Publishing system info
2023-10-15 22:14:19,162 DEBUG   HandlerThread:1741773 [system_info.py:_save_pip():52] Saving list of pip packages installed into the current environment
2023-10-15 22:14:19,162 DEBUG   HandlerThread:1741773 [system_info.py:_save_pip():68] Saving pip packages done
2023-10-15 22:14:19,162 DEBUG   HandlerThread:1741773 [system_info.py:_save_conda():75] Saving list of conda packages installed into the current environment
2023-10-15 22:14:20,032 INFO    Thread-12 :1741773 [dir_watcher.py:_on_file_created():271] file/dir created: /home/bruno/xfang/code/wandb/run-20231015_221418-lbadpyue/files/requirements.txt
2023-10-15 22:14:20,032 INFO    Thread-12 :1741773 [dir_watcher.py:_on_file_created():271] file/dir created: /home/bruno/xfang/code/wandb/run-20231015_221418-lbadpyue/files/conda-environment.yaml
2023-10-15 22:14:22,799 DEBUG   HandlerThread:1741773 [system_info.py:_save_conda():87] Saving conda packages done
2023-10-15 22:14:22,800 INFO    HandlerThread:1741773 [system_monitor.py:probe():229] Finished publishing system info
2023-10-15 22:14:22,807 DEBUG   SenderThread:1741773 [sender.py:send():380] send: files
2023-10-15 22:14:22,807 INFO    SenderThread:1741773 [sender.py:_save_file():1378] saving file wandb-metadata.json with policy now
2023-10-15 22:14:22,812 DEBUG   HandlerThread:1741773 [handler.py:handle_request():146] handle_request: stop_status
2023-10-15 22:14:22,812 DEBUG   SenderThread:1741773 [sender.py:send_request():407] send_request: stop_status
2023-10-15 22:14:22,814 DEBUG   HandlerThread:1741773 [handler.py:handle_request():146] handle_request: internal_messages
2023-10-15 22:14:22,924 DEBUG   SenderThread:1741773 [sender.py:send():380] send: telemetry
2023-10-15 22:14:23,032 INFO    Thread-12 :1741773 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/bruno/xfang/code/wandb/run-20231015_221418-lbadpyue/files/conda-environment.yaml
2023-10-15 22:14:23,032 INFO    Thread-12 :1741773 [dir_watcher.py:_on_file_created():271] file/dir created: /home/bruno/xfang/code/wandb/run-20231015_221418-lbadpyue/files/wandb-metadata.json
2023-10-15 22:14:23,032 INFO    Thread-12 :1741773 [dir_watcher.py:_on_file_created():271] file/dir created: /home/bruno/xfang/code/wandb/run-20231015_221418-lbadpyue/files/output.log
2023-10-15 22:14:23,122 INFO    wandb-upload_0:1741773 [upload_job.py:push():131] Uploaded file /tmp/tmpysfgtznuwandb/lg1wh209-wandb-metadata.json
2023-10-15 22:14:23,321 DEBUG   HandlerThread:1741773 [handler.py:handle_request():146] handle_request: partial_history
2023-10-15 22:14:23,322 DEBUG   SenderThread:1741773 [sender.py:send():380] send: history
2023-10-15 22:14:23,322 DEBUG   SenderThread:1741773 [sender.py:send_request():407] send_request: summary_record
2023-10-15 22:14:23,324 INFO    SenderThread:1741773 [sender.py:_save_file():1378] saving file wandb-summary.json with policy end
2023-10-15 22:14:24,032 INFO    Thread-12 :1741773 [dir_watcher.py:_on_file_created():271] file/dir created: /home/bruno/xfang/code/wandb/run-20231015_221418-lbadpyue/files/wandb-summary.json
2023-10-15 22:14:24,324 DEBUG   HandlerThread:1741773 [handler.py:handle_request():146] handle_request: status_report
2023-10-15 22:14:24,910 DEBUG   SenderThread:1741773 [sender.py:send():380] send: exit
2023-10-15 22:14:24,910 INFO    SenderThread:1741773 [sender.py:send_exit():585] handling exit code: 1
2023-10-15 22:14:24,910 INFO    SenderThread:1741773 [sender.py:send_exit():587] handling runtime: 5
2023-10-15 22:14:24,910 INFO    SenderThread:1741773 [sender.py:_save_file():1378] saving file wandb-summary.json with policy end
2023-10-15 22:14:24,911 INFO    SenderThread:1741773 [sender.py:send_exit():593] send defer
2023-10-15 22:14:24,911 DEBUG   HandlerThread:1741773 [handler.py:handle_request():146] handle_request: defer
2023-10-15 22:14:24,911 INFO    HandlerThread:1741773 [handler.py:handle_request_defer():172] handle defer: 0
2023-10-15 22:14:24,911 DEBUG   SenderThread:1741773 [sender.py:send_request():407] send_request: defer
2023-10-15 22:14:24,911 INFO    SenderThread:1741773 [sender.py:send_request_defer():609] handle sender defer: 0
2023-10-15 22:14:24,911 INFO    SenderThread:1741773 [sender.py:transition_state():613] send defer: 1
2023-10-15 22:14:24,911 DEBUG   HandlerThread:1741773 [handler.py:handle_request():146] handle_request: defer
2023-10-15 22:14:24,911 INFO    HandlerThread:1741773 [handler.py:handle_request_defer():172] handle defer: 1
2023-10-15 22:14:24,911 DEBUG   SenderThread:1741773 [sender.py:send_request():407] send_request: defer
2023-10-15 22:14:24,911 INFO    SenderThread:1741773 [sender.py:send_request_defer():609] handle sender defer: 1
2023-10-15 22:14:24,911 INFO    SenderThread:1741773 [sender.py:transition_state():613] send defer: 2
2023-10-15 22:14:24,911 DEBUG   HandlerThread:1741773 [handler.py:handle_request():146] handle_request: defer
2023-10-15 22:14:24,912 INFO    HandlerThread:1741773 [handler.py:handle_request_defer():172] handle defer: 2
2023-10-15 22:14:24,912 INFO    HandlerThread:1741773 [system_monitor.py:finish():203] Stopping system monitor
2023-10-15 22:14:24,912 DEBUG   SystemMonitor:1741773 [system_monitor.py:_start():172] Starting system metrics aggregation loop
2023-10-15 22:14:24,912 DEBUG   SystemMonitor:1741773 [system_monitor.py:_start():179] Finished system metrics aggregation loop
2023-10-15 22:14:24,912 DEBUG   SystemMonitor:1741773 [system_monitor.py:_start():183] Publishing last batch of metrics
2023-10-15 22:14:24,913 INFO    HandlerThread:1741773 [interfaces.py:finish():202] Joined cpu monitor
2023-10-15 22:14:24,913 INFO    HandlerThread:1741773 [interfaces.py:finish():202] Joined disk monitor
2023-10-15 22:14:25,032 INFO    Thread-12 :1741773 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/bruno/xfang/code/wandb/run-20231015_221418-lbadpyue/files/wandb-summary.json
2023-10-15 22:14:25,033 INFO    Thread-12 :1741773 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/bruno/xfang/code/wandb/run-20231015_221418-lbadpyue/files/output.log
2023-10-15 22:14:25,141 INFO    HandlerThread:1741773 [interfaces.py:finish():202] Joined gpu monitor
2023-10-15 22:14:25,141 INFO    HandlerThread:1741773 [interfaces.py:finish():202] Joined memory monitor
2023-10-15 22:14:25,141 INFO    HandlerThread:1741773 [interfaces.py:finish():202] Joined network monitor
2023-10-15 22:14:25,141 DEBUG   SenderThread:1741773 [sender.py:send_request():407] send_request: defer
2023-10-15 22:14:25,141 INFO    SenderThread:1741773 [sender.py:send_request_defer():609] handle sender defer: 2
2023-10-15 22:14:25,142 INFO    SenderThread:1741773 [sender.py:transition_state():613] send defer: 3
2023-10-15 22:14:25,142 DEBUG   SenderThread:1741773 [sender.py:send():380] send: stats
2023-10-15 22:14:25,142 DEBUG   HandlerThread:1741773 [handler.py:handle_request():146] handle_request: defer
2023-10-15 22:14:25,142 INFO    HandlerThread:1741773 [handler.py:handle_request_defer():172] handle defer: 3
2023-10-15 22:14:25,142 DEBUG   SenderThread:1741773 [sender.py:send_request():407] send_request: defer
2023-10-15 22:14:25,142 INFO    SenderThread:1741773 [sender.py:send_request_defer():609] handle sender defer: 3
2023-10-15 22:14:25,142 INFO    SenderThread:1741773 [sender.py:transition_state():613] send defer: 4
2023-10-15 22:14:25,142 DEBUG   HandlerThread:1741773 [handler.py:handle_request():146] handle_request: defer
2023-10-15 22:14:25,142 INFO    HandlerThread:1741773 [handler.py:handle_request_defer():172] handle defer: 4
2023-10-15 22:14:25,142 DEBUG   SenderThread:1741773 [sender.py:send_request():407] send_request: defer
2023-10-15 22:14:25,142 INFO    SenderThread:1741773 [sender.py:send_request_defer():609] handle sender defer: 4
2023-10-15 22:14:25,142 INFO    SenderThread:1741773 [sender.py:transition_state():613] send defer: 5
2023-10-15 22:14:25,142 DEBUG   HandlerThread:1741773 [handler.py:handle_request():146] handle_request: defer
2023-10-15 22:14:25,142 INFO    HandlerThread:1741773 [handler.py:handle_request_defer():172] handle defer: 5
2023-10-15 22:14:25,143 DEBUG   SenderThread:1741773 [sender.py:send():380] send: summary
2023-10-15 22:14:25,143 INFO    SenderThread:1741773 [sender.py:_save_file():1378] saving file wandb-summary.json with policy end
2023-10-15 22:14:25,143 DEBUG   SenderThread:1741773 [sender.py:send_request():407] send_request: defer
2023-10-15 22:14:25,143 INFO    SenderThread:1741773 [sender.py:send_request_defer():609] handle sender defer: 5
2023-10-15 22:14:25,143 INFO    SenderThread:1741773 [sender.py:transition_state():613] send defer: 6
2023-10-15 22:14:25,143 DEBUG   HandlerThread:1741773 [handler.py:handle_request():146] handle_request: defer
2023-10-15 22:14:25,143 INFO    HandlerThread:1741773 [handler.py:handle_request_defer():172] handle defer: 6
2023-10-15 22:14:25,143 DEBUG   SenderThread:1741773 [sender.py:send_request():407] send_request: defer
2023-10-15 22:14:25,144 INFO    SenderThread:1741773 [sender.py:send_request_defer():609] handle sender defer: 6
2023-10-15 22:14:25,147 DEBUG   HandlerThread:1741773 [handler.py:handle_request():146] handle_request: status_report
2023-10-15 22:14:25,258 INFO    SenderThread:1741773 [sender.py:transition_state():613] send defer: 7
2023-10-15 22:14:25,258 DEBUG   HandlerThread:1741773 [handler.py:handle_request():146] handle_request: defer
2023-10-15 22:14:25,258 INFO    HandlerThread:1741773 [handler.py:handle_request_defer():172] handle defer: 7
2023-10-15 22:14:25,258 DEBUG   SenderThread:1741773 [sender.py:send_request():407] send_request: defer
2023-10-15 22:14:25,258 INFO    SenderThread:1741773 [sender.py:send_request_defer():609] handle sender defer: 7
2023-10-15 22:14:25,910 DEBUG   HandlerThread:1741773 [handler.py:handle_request():146] handle_request: poll_exit
2023-10-15 22:14:26,033 INFO    Thread-12 :1741773 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/bruno/xfang/code/wandb/run-20231015_221418-lbadpyue/files/wandb-summary.json
2023-10-15 22:14:26,033 INFO    Thread-12 :1741773 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/bruno/xfang/code/wandb/run-20231015_221418-lbadpyue/files/config.yaml
2023-10-15 22:14:26,930 INFO    SenderThread:1741773 [sender.py:transition_state():613] send defer: 8
2023-10-15 22:14:26,930 DEBUG   SenderThread:1741773 [sender.py:send_request():407] send_request: poll_exit
2023-10-15 22:14:26,930 DEBUG   HandlerThread:1741773 [handler.py:handle_request():146] handle_request: defer
2023-10-15 22:14:26,930 INFO    HandlerThread:1741773 [handler.py:handle_request_defer():172] handle defer: 8
2023-10-15 22:14:26,930 DEBUG   SenderThread:1741773 [sender.py:send_request():407] send_request: defer
2023-10-15 22:14:26,930 INFO    SenderThread:1741773 [sender.py:send_request_defer():609] handle sender defer: 8
2023-10-15 22:14:26,930 INFO    SenderThread:1741773 [job_builder.py:build():281] Attempting to build job artifact
2023-10-15 22:14:26,931 INFO    SenderThread:1741773 [job_builder.py:_get_source_type():393] is repo sourced job
2023-10-15 22:14:26,932 INFO    SenderThread:1741773 [job_builder.py:build():369] adding wandb-job metadata file
2023-10-15 22:14:26,935 INFO    SenderThread:1741773 [sender.py:transition_state():613] send defer: 9
2023-10-15 22:14:26,935 DEBUG   SenderThread:1741773 [sender.py:send():380] send: artifact
2023-10-15 22:14:26,937 DEBUG   HandlerThread:1741773 [handler.py:handle_request():146] handle_request: defer
2023-10-15 22:14:26,937 INFO    HandlerThread:1741773 [handler.py:handle_request_defer():172] handle defer: 9
2023-10-15 22:14:27,033 INFO    Thread-12 :1741773 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/bruno/xfang/code/wandb/run-20231015_221418-lbadpyue/files/output.log
2023-10-15 22:14:27,491 INFO    wandb-upload_1:1741773 [upload_job.py:push():86] Skipped uploading /home/bruno/.local/share/wandb/artifacts/staging/tmpvg7il970
2023-10-15 22:14:27,670 INFO    wandb-upload_0:1741773 [upload_job.py:push():89] Uploaded file /home/bruno/.local/share/wandb/artifacts/staging/tmpupmx66wg
2023-10-15 22:14:28,335 ERROR   Thread-11 :1741773 [internal_api.py:execute():369] 500 response executing GraphQL.
2023-10-15 22:14:28,335 ERROR   Thread-11 :1741773 [internal_api.py:execute():370] {"errors":[{"message":"An internal error occurred. Please contact support.","path":["commitArtifact"]}],"data":{"commitArtifact":null}}
2023-10-15 22:14:29,899 INFO    SenderThread:1741773 [sender.py:send_artifact():1456] sent artifact job-https___github.com_BrunoFANG1_3D-Laision-Seg.git_test_run.py - {'id': 'QXJ0aWZhY3Q6NjA2MTYxMjQx', 'state': 'PENDING', 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjEwNzA0NTkzNA==', 'latestArtifact': {'id': 'QXJ0aWZhY3Q6NjA2MTIyMDEz', 'versionIndex': 1}}}
2023-10-15 22:14:29,899 DEBUG   SenderThread:1741773 [sender.py:send_request():407] send_request: defer
2023-10-15 22:14:29,899 INFO    SenderThread:1741773 [sender.py:send_request_defer():609] handle sender defer: 9
2023-10-15 22:14:29,899 INFO    SenderThread:1741773 [dir_watcher.py:finish():358] shutting down directory watcher
2023-10-15 22:14:30,034 INFO    SenderThread:1741773 [dir_watcher.py:finish():388] scan: /home/bruno/xfang/code/wandb/run-20231015_221418-lbadpyue/files
2023-10-15 22:14:30,034 INFO    SenderThread:1741773 [dir_watcher.py:finish():402] scan save: /home/bruno/xfang/code/wandb/run-20231015_221418-lbadpyue/files/conda-environment.yaml conda-environment.yaml
2023-10-15 22:14:30,034 INFO    SenderThread:1741773 [dir_watcher.py:finish():402] scan save: /home/bruno/xfang/code/wandb/run-20231015_221418-lbadpyue/files/wandb-summary.json wandb-summary.json
2023-10-15 22:14:30,034 INFO    SenderThread:1741773 [dir_watcher.py:finish():402] scan save: /home/bruno/xfang/code/wandb/run-20231015_221418-lbadpyue/files/wandb-metadata.json wandb-metadata.json
2023-10-15 22:14:30,034 INFO    SenderThread:1741773 [dir_watcher.py:finish():402] scan save: /home/bruno/xfang/code/wandb/run-20231015_221418-lbadpyue/files/output.log output.log
2023-10-15 22:14:30,034 INFO    SenderThread:1741773 [dir_watcher.py:finish():402] scan save: /home/bruno/xfang/code/wandb/run-20231015_221418-lbadpyue/files/requirements.txt requirements.txt
2023-10-15 22:14:30,041 INFO    SenderThread:1741773 [dir_watcher.py:finish():402] scan save: /home/bruno/xfang/code/wandb/run-20231015_221418-lbadpyue/files/config.yaml config.yaml
2023-10-15 22:14:30,041 INFO    SenderThread:1741773 [sender.py:transition_state():613] send defer: 10
2023-10-15 22:14:30,041 DEBUG   HandlerThread:1741773 [handler.py:handle_request():146] handle_request: defer
2023-10-15 22:14:30,041 INFO    HandlerThread:1741773 [handler.py:handle_request_defer():172] handle defer: 10
2023-10-15 22:14:30,042 DEBUG   SenderThread:1741773 [sender.py:send_request():407] send_request: defer
2023-10-15 22:14:30,042 INFO    SenderThread:1741773 [sender.py:send_request_defer():609] handle sender defer: 10
2023-10-15 22:14:30,042 INFO    SenderThread:1741773 [file_pusher.py:finish():175] shutting down file pusher
2023-10-15 22:14:30,230 INFO    wandb-upload_1:1741773 [upload_job.py:push():131] Uploaded file /home/bruno/xfang/code/wandb/run-20231015_221418-lbadpyue/files/conda-environment.yaml
2023-10-15 22:14:30,294 INFO    wandb-upload_0:1741773 [upload_job.py:push():131] Uploaded file /home/bruno/xfang/code/wandb/run-20231015_221418-lbadpyue/files/output.log
2023-10-15 22:14:30,421 INFO    wandb-upload_4:1741773 [upload_job.py:push():131] Uploaded file /home/bruno/xfang/code/wandb/run-20231015_221418-lbadpyue/files/config.yaml
2023-10-15 22:14:30,423 INFO    wandb-upload_2:1741773 [upload_job.py:push():131] Uploaded file /home/bruno/xfang/code/wandb/run-20231015_221418-lbadpyue/files/wandb-summary.json
2023-10-15 22:14:30,435 INFO    wandb-upload_3:1741773 [upload_job.py:push():131] Uploaded file /home/bruno/xfang/code/wandb/run-20231015_221418-lbadpyue/files/requirements.txt
2023-10-15 22:14:30,636 INFO    Thread-11 :1741773 [sender.py:transition_state():613] send defer: 11
2023-10-15 22:14:30,636 DEBUG   HandlerThread:1741773 [handler.py:handle_request():146] handle_request: defer
2023-10-15 22:14:30,636 INFO    HandlerThread:1741773 [handler.py:handle_request_defer():172] handle defer: 11
2023-10-15 22:14:30,636 DEBUG   SenderThread:1741773 [sender.py:send_request():407] send_request: defer
2023-10-15 22:14:30,636 INFO    SenderThread:1741773 [sender.py:send_request_defer():609] handle sender defer: 11
2023-10-15 22:14:30,636 INFO    SenderThread:1741773 [file_pusher.py:join():181] waiting for file pusher
2023-10-15 22:14:30,636 INFO    SenderThread:1741773 [sender.py:transition_state():613] send defer: 12
2023-10-15 22:14:30,636 DEBUG   HandlerThread:1741773 [handler.py:handle_request():146] handle_request: defer
2023-10-15 22:14:30,636 INFO    HandlerThread:1741773 [handler.py:handle_request_defer():172] handle defer: 12
2023-10-15 22:14:30,636 DEBUG   SenderThread:1741773 [sender.py:send_request():407] send_request: defer
2023-10-15 22:14:30,636 INFO    SenderThread:1741773 [sender.py:send_request_defer():609] handle sender defer: 12
2023-10-15 22:14:30,636 INFO    SenderThread:1741773 [file_stream.py:finish():595] file stream finish called
2023-10-15 22:14:30,845 INFO    SenderThread:1741773 [file_stream.py:finish():599] file stream finish is done
2023-10-15 22:14:30,845 INFO    SenderThread:1741773 [sender.py:transition_state():613] send defer: 13
2023-10-15 22:14:30,845 DEBUG   HandlerThread:1741773 [handler.py:handle_request():146] handle_request: defer
2023-10-15 22:14:30,845 INFO    HandlerThread:1741773 [handler.py:handle_request_defer():172] handle defer: 13
2023-10-15 22:14:30,845 DEBUG   SenderThread:1741773 [sender.py:send_request():407] send_request: defer
2023-10-15 22:14:30,845 INFO    SenderThread:1741773 [sender.py:send_request_defer():609] handle sender defer: 13
2023-10-15 22:14:30,845 INFO    SenderThread:1741773 [sender.py:transition_state():613] send defer: 14
2023-10-15 22:14:30,845 DEBUG   HandlerThread:1741773 [handler.py:handle_request():146] handle_request: defer
2023-10-15 22:14:30,845 INFO    HandlerThread:1741773 [handler.py:handle_request_defer():172] handle defer: 14
2023-10-15 22:14:30,846 DEBUG   SenderThread:1741773 [sender.py:send():380] send: final
2023-10-15 22:14:30,846 DEBUG   SenderThread:1741773 [sender.py:send():380] send: footer
2023-10-15 22:14:30,846 DEBUG   SenderThread:1741773 [sender.py:send_request():407] send_request: defer
2023-10-15 22:14:30,846 INFO    SenderThread:1741773 [sender.py:send_request_defer():609] handle sender defer: 14
2023-10-15 22:14:30,846 DEBUG   HandlerThread:1741773 [handler.py:handle_request():146] handle_request: poll_exit
2023-10-15 22:14:30,846 DEBUG   SenderThread:1741773 [sender.py:send_request():407] send_request: poll_exit
2023-10-15 22:14:30,846 DEBUG   HandlerThread:1741773 [handler.py:handle_request():146] handle_request: server_info
2023-10-15 22:14:30,847 DEBUG   SenderThread:1741773 [sender.py:send_request():407] send_request: server_info
2023-10-15 22:14:30,849 DEBUG   HandlerThread:1741773 [handler.py:handle_request():146] handle_request: get_summary
2023-10-15 22:14:30,849 DEBUG   HandlerThread:1741773 [handler.py:handle_request():146] handle_request: sampled_history
2023-10-15 22:14:30,849 DEBUG   HandlerThread:1741773 [handler.py:handle_request():146] handle_request: internal_messages
2023-10-15 22:14:30,849 DEBUG   HandlerThread:1741773 [handler.py:handle_request():146] handle_request: job_info
2023-10-15 22:14:30,900 DEBUG   SenderThread:1741773 [sender.py:send_request():407] send_request: job_info
2023-10-15 22:14:30,900 INFO    MainThread:1741773 [wandb_run.py:_footer_history_summary_info():3599] rendering history
2023-10-15 22:14:30,900 INFO    MainThread:1741773 [wandb_run.py:_footer_history_summary_info():3631] rendering summary
2023-10-15 22:14:30,901 INFO    MainThread:1741773 [wandb_run.py:_footer_sync_info():3558] logging synced files
2023-10-15 22:14:30,901 DEBUG   HandlerThread:1741773 [handler.py:handle_request():146] handle_request: shutdown
