2023-10-15 21:57:19,082 INFO    StreamThr :1276822 [internal.py:wandb_internal():86] W&B internal server running at pid: 1276822, started at: 2023-10-15 21:57:19.082078
2023-10-15 21:57:19,505 DEBUG   HandlerThread:1276822 [system_monitor.py:probe():223] {'os': 'Linux-4.18.0-477.21.1.el8_8.x86_64-x86_64-with-glibc2.17', 'python': '3.8.18', 'heartbeatAt': '2023-10-16T01:57:19.479913', 'startedAt': '2023-10-16T01:57:19.077010', 'docker': None, 'cuda': None, 'args': (), 'state': 'running', 'program': '/home/bruno/xfang/code/test_run.py', 'codePathLocal': 'test_run.py', 'codePath': 'test_run.py', 'git': {'remote': 'https://github.com/BrunoFANG1/3D-Laision-Seg.git', 'commit': '9ef29aa4b743981577bc5624b16e4971a327e0e1'}, 'email': None, 'root': '/home/bruno/xfang/code', 'host': 'icgpu01', 'username': 'bruno', 'executable': '/home/bruno/anaconda3/envs/seg/bin/python', 'cpu_count': 64, 'cpu_count_logical': 64, 'cpu_freq': {'current': 2028.1248593750001, 'min': 0.0, 'max': 0.0}, 'cpu_freq_per_core': [{'current': 2000.0, 'min': 0.0, 'max': 0.0}, {'current': 2000.0, 'min': 0.0, 'max': 0.0}, {'current': 2000.0, 'min': 0.0, 'max': 0.0}, {'current': 2000.0, 'min': 0.0, 'max': 0.0}, {'current': 2000.0, 'min': 0.0, 'max': 0.0}, {'current': 2000.0, 'min': 0.0, 'max': 0.0}, {'current': 2600.0, 'min': 0.0, 'max': 0.0}, {'current': 2000.0, 'min': 0.0, 'max': 0.0}, {'current': 2000.0, 'min': 0.0, 'max': 0.0}, {'current': 2000.0, 'min': 0.0, 'max': 0.0}, {'current': 2000.0, 'min': 0.0, 'max': 0.0}, {'current': 2000.0, 'min': 0.0, 'max': 0.0}, {'current': 2000.0, 'min': 0.0, 'max': 0.0}, {'current': 2000.0, 'min': 0.0, 'max': 0.0}, {'current': 2000.0, 'min': 0.0, 'max': 0.0}, {'current': 2000.0, 'min': 0.0, 'max': 0.0}, {'current': 2000.0, 'min': 0.0, 'max': 0.0}, {'current': 2000.0, 'min': 0.0, 'max': 0.0}, {'current': 2000.0, 'min': 0.0, 'max': 0.0}, {'current': 2000.0, 'min': 0.0, 'max': 0.0}, {'current': 2000.0, 'min': 0.0, 'max': 0.0}, {'current': 2000.0, 'min': 0.0, 'max': 0.0}, {'current': 2000.0, 'min': 0.0, 'max': 0.0}, {'current': 2000.0, 'min': 0.0, 'max': 0.0}, {'current': 2000.0, 'min': 0.0, 'max': 0.0}, {'current': 2000.0, 'min': 0.0, 'max': 0.0}, {'current': 2000.0, 'min': 0.0, 'max': 0.0}, {'current': 2000.0, 'min': 0.0, 'max': 0.0}, {'current': 2600.0, 'min': 0.0, 'max': 0.0}, {'current': 2000.0, 'min': 0.0, 'max': 0.0}, {'current': 2000.0, 'min': 0.0, 'max': 0.0}, {'current': 2000.0, 'min': 0.0, 'max': 0.0}, {'current': 2000.0, 'min': 0.0, 'max': 0.0}, {'current': 2000.0, 'min': 0.0, 'max': 0.0}, {'current': 2000.0, 'min': 0.0, 'max': 0.0}, {'current': 2000.0, 'min': 0.0, 'max': 0.0}, {'current': 2000.0, 'min': 0.0, 'max': 0.0}, {'current': 2000.0, 'min': 0.0, 'max': 0.0}, {'current': 2000.0, 'min': 0.0, 'max': 0.0}, {'current': 2000.0, 'min': 0.0, 'max': 0.0}, {'current': 2000.0, 'min': 0.0, 'max': 0.0}, {'current': 2600.0, 'min': 0.0, 'max': 0.0}, {'current': 2000.0, 'min': 0.0, 'max': 0.0}, {'current': 2000.0, 'min': 0.0, 'max': 0.0}, {'current': 2600.0, 'min': 0.0, 'max': 0.0}, {'current': 2000.0, 'min': 0.0, 'max': 0.0}, {'current': 2000.0, 'min': 0.0, 'max': 0.0}, {'current': 2000.0, 'min': 0.0, 'max': 0.0}, {'current': 2000.0, 'min': 0.0, 'max': 0.0}, {'current': 2000.0, 'min': 0.0, 'max': 0.0}, {'current': 2000.0, 'min': 0.0, 'max': 0.0}, {'current': 2000.0, 'min': 0.0, 'max': 0.0}, {'current': 2000.0, 'min': 0.0, 'max': 0.0}, {'current': 2000.0, 'min': 0.0, 'max': 0.0}, {'current': 2000.0, 'min': 0.0, 'max': 0.0}, {'current': 2000.0, 'min': 0.0, 'max': 0.0}, {'current': 2000.0, 'min': 0.0, 'max': 0.0}, {'current': 2000.0, 'min': 0.0, 'max': 0.0}, {'current': 2000.0, 'min': 0.0, 'max': 0.0}, {'current': 2000.0, 'min': 0.0, 'max': 0.0}, {'current': 2000.0, 'min': 0.0, 'max': 0.0}, {'current': 2000.0, 'min': 0.0, 'max': 0.0}, {'current': 2000.0, 'min': 0.0, 'max': 0.0}, {'current': 2000.0, 'min': 0.0, 'max': 0.0}], 'disk': {'/': {'total': 19.990234375, 'used': 8.893302917480469}}, 'gpu': 'NVIDIA A100 80GB PCIe', 'gpu_count': 2, 'gpu_devices': [{'name': 'NVIDIA A100 80GB PCIe', 'memory_total': 85899345920}, {'name': 'NVIDIA A100 80GB PCIe', 'memory_total': 85899345920}], 'memory': {'total': 251.5379409790039}}
2023-10-15 21:57:19,505 INFO    HandlerThread:1276822 [system_monitor.py:probe():224] Finished collecting system info
2023-10-15 21:57:19,505 INFO    HandlerThread:1276822 [system_monitor.py:probe():227] Publishing system info
2023-10-15 21:57:19,505 DEBUG   HandlerThread:1276822 [system_info.py:_save_pip():52] Saving list of pip packages installed into the current environment
2023-10-15 21:57:19,506 DEBUG   HandlerThread:1276822 [system_info.py:_save_pip():68] Saving pip packages done
2023-10-15 21:57:19,506 DEBUG   HandlerThread:1276822 [system_info.py:_save_conda():75] Saving list of conda packages installed into the current environment
2023-10-15 21:57:20,339 INFO    Thread-12 :1276822 [dir_watcher.py:_on_file_created():271] file/dir created: /home/bruno/xfang/code/wandb/run-20231015_215719-qur4sghu/files/conda-environment.yaml
2023-10-15 21:57:20,340 INFO    Thread-12 :1276822 [dir_watcher.py:_on_file_created():271] file/dir created: /home/bruno/xfang/code/wandb/run-20231015_215719-qur4sghu/files/requirements.txt
2023-10-15 21:57:23,118 DEBUG   HandlerThread:1276822 [system_info.py:_save_conda():87] Saving conda packages done
2023-10-15 21:57:23,120 INFO    HandlerThread:1276822 [system_monitor.py:probe():229] Finished publishing system info
2023-10-15 21:57:23,126 DEBUG   SenderThread:1276822 [sender.py:send():380] send: files
2023-10-15 21:57:23,126 INFO    SenderThread:1276822 [sender.py:_save_file():1378] saving file wandb-metadata.json with policy now
2023-10-15 21:57:23,131 DEBUG   HandlerThread:1276822 [handler.py:handle_request():146] handle_request: internal_messages
2023-10-15 21:57:23,132 DEBUG   HandlerThread:1276822 [handler.py:handle_request():146] handle_request: stop_status
2023-10-15 21:57:23,132 DEBUG   SenderThread:1276822 [sender.py:send_request():407] send_request: stop_status
2023-10-15 21:57:23,303 DEBUG   SenderThread:1276822 [sender.py:send():380] send: telemetry
2023-10-15 21:57:23,339 INFO    Thread-12 :1276822 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/bruno/xfang/code/wandb/run-20231015_215719-qur4sghu/files/conda-environment.yaml
2023-10-15 21:57:23,339 INFO    Thread-12 :1276822 [dir_watcher.py:_on_file_created():271] file/dir created: /home/bruno/xfang/code/wandb/run-20231015_215719-qur4sghu/files/output.log
2023-10-15 21:57:23,339 INFO    Thread-12 :1276822 [dir_watcher.py:_on_file_created():271] file/dir created: /home/bruno/xfang/code/wandb/run-20231015_215719-qur4sghu/files/wandb-metadata.json
2023-10-15 21:57:23,425 INFO    wandb-upload_0:1276822 [upload_job.py:push():131] Uploaded file /tmp/tmp14b0yhupwandb/65rb5mms-wandb-metadata.json
2023-10-15 21:57:24,309 DEBUG   HandlerThread:1276822 [handler.py:handle_request():146] handle_request: status_report
2023-10-15 21:57:24,821 DEBUG   SenderThread:1276822 [sender.py:send():380] send: exit
2023-10-15 21:57:24,821 INFO    SenderThread:1276822 [sender.py:send_exit():585] handling exit code: 1
2023-10-15 21:57:24,821 INFO    SenderThread:1276822 [sender.py:send_exit():587] handling runtime: 5
2023-10-15 21:57:24,823 INFO    SenderThread:1276822 [sender.py:_save_file():1378] saving file wandb-summary.json with policy end
2023-10-15 21:57:24,824 INFO    SenderThread:1276822 [sender.py:send_exit():593] send defer
2023-10-15 21:57:24,824 DEBUG   HandlerThread:1276822 [handler.py:handle_request():146] handle_request: defer
2023-10-15 21:57:24,824 INFO    HandlerThread:1276822 [handler.py:handle_request_defer():172] handle defer: 0
2023-10-15 21:57:24,824 DEBUG   SenderThread:1276822 [sender.py:send_request():407] send_request: defer
2023-10-15 21:57:24,824 INFO    SenderThread:1276822 [sender.py:send_request_defer():609] handle sender defer: 0
2023-10-15 21:57:24,824 INFO    SenderThread:1276822 [sender.py:transition_state():613] send defer: 1
2023-10-15 21:57:24,824 DEBUG   HandlerThread:1276822 [handler.py:handle_request():146] handle_request: defer
2023-10-15 21:57:24,824 INFO    HandlerThread:1276822 [handler.py:handle_request_defer():172] handle defer: 1
2023-10-15 21:57:24,824 DEBUG   SenderThread:1276822 [sender.py:send_request():407] send_request: defer
2023-10-15 21:57:24,824 INFO    SenderThread:1276822 [sender.py:send_request_defer():609] handle sender defer: 1
2023-10-15 21:57:24,824 INFO    SenderThread:1276822 [sender.py:transition_state():613] send defer: 2
2023-10-15 21:57:24,825 DEBUG   HandlerThread:1276822 [handler.py:handle_request():146] handle_request: defer
2023-10-15 21:57:24,825 INFO    HandlerThread:1276822 [handler.py:handle_request_defer():172] handle defer: 2
2023-10-15 21:57:24,825 INFO    HandlerThread:1276822 [system_monitor.py:finish():203] Stopping system monitor
2023-10-15 21:57:24,825 INFO    HandlerThread:1276822 [interfaces.py:finish():202] Joined cpu monitor
2023-10-15 21:57:24,825 INFO    HandlerThread:1276822 [interfaces.py:finish():202] Joined disk monitor
2023-10-15 21:57:24,825 DEBUG   SystemMonitor:1276822 [system_monitor.py:_start():172] Starting system metrics aggregation loop
2023-10-15 21:57:24,826 DEBUG   SystemMonitor:1276822 [system_monitor.py:_start():179] Finished system metrics aggregation loop
2023-10-15 21:57:24,826 DEBUG   SystemMonitor:1276822 [system_monitor.py:_start():183] Publishing last batch of metrics
2023-10-15 21:57:24,981 INFO    HandlerThread:1276822 [interfaces.py:finish():202] Joined gpu monitor
2023-10-15 21:57:24,981 INFO    HandlerThread:1276822 [interfaces.py:finish():202] Joined memory monitor
2023-10-15 21:57:24,981 INFO    HandlerThread:1276822 [interfaces.py:finish():202] Joined network monitor
2023-10-15 21:57:24,982 DEBUG   SenderThread:1276822 [sender.py:send_request():407] send_request: defer
2023-10-15 21:57:24,982 INFO    SenderThread:1276822 [sender.py:send_request_defer():609] handle sender defer: 2
2023-10-15 21:57:24,982 INFO    SenderThread:1276822 [sender.py:transition_state():613] send defer: 3
2023-10-15 21:57:24,982 DEBUG   SenderThread:1276822 [sender.py:send():380] send: stats
2023-10-15 21:57:24,982 DEBUG   HandlerThread:1276822 [handler.py:handle_request():146] handle_request: defer
2023-10-15 21:57:24,982 INFO    HandlerThread:1276822 [handler.py:handle_request_defer():172] handle defer: 3
2023-10-15 21:57:24,983 DEBUG   SenderThread:1276822 [sender.py:send_request():407] send_request: defer
2023-10-15 21:57:24,983 INFO    SenderThread:1276822 [sender.py:send_request_defer():609] handle sender defer: 3
2023-10-15 21:57:24,983 INFO    SenderThread:1276822 [sender.py:transition_state():613] send defer: 4
2023-10-15 21:57:24,983 DEBUG   HandlerThread:1276822 [handler.py:handle_request():146] handle_request: defer
2023-10-15 21:57:24,983 INFO    HandlerThread:1276822 [handler.py:handle_request_defer():172] handle defer: 4
2023-10-15 21:57:24,983 DEBUG   SenderThread:1276822 [sender.py:send_request():407] send_request: defer
2023-10-15 21:57:24,983 INFO    SenderThread:1276822 [sender.py:send_request_defer():609] handle sender defer: 4
2023-10-15 21:57:24,983 INFO    SenderThread:1276822 [sender.py:transition_state():613] send defer: 5
2023-10-15 21:57:24,983 DEBUG   HandlerThread:1276822 [handler.py:handle_request():146] handle_request: defer
2023-10-15 21:57:24,983 INFO    HandlerThread:1276822 [handler.py:handle_request_defer():172] handle defer: 5
2023-10-15 21:57:24,983 DEBUG   SenderThread:1276822 [sender.py:send():380] send: summary
2023-10-15 21:57:24,984 INFO    SenderThread:1276822 [sender.py:_save_file():1378] saving file wandb-summary.json with policy end
2023-10-15 21:57:24,984 DEBUG   SenderThread:1276822 [sender.py:send_request():407] send_request: defer
2023-10-15 21:57:24,984 INFO    SenderThread:1276822 [sender.py:send_request_defer():609] handle sender defer: 5
2023-10-15 21:57:24,984 INFO    SenderThread:1276822 [sender.py:transition_state():613] send defer: 6
2023-10-15 21:57:24,984 DEBUG   HandlerThread:1276822 [handler.py:handle_request():146] handle_request: defer
2023-10-15 21:57:24,984 INFO    HandlerThread:1276822 [handler.py:handle_request_defer():172] handle defer: 6
2023-10-15 21:57:24,984 DEBUG   SenderThread:1276822 [sender.py:send_request():407] send_request: defer
2023-10-15 21:57:24,984 INFO    SenderThread:1276822 [sender.py:send_request_defer():609] handle sender defer: 6
2023-10-15 21:57:24,988 DEBUG   HandlerThread:1276822 [handler.py:handle_request():146] handle_request: status_report
2023-10-15 21:57:25,076 INFO    SenderThread:1276822 [sender.py:transition_state():613] send defer: 7
2023-10-15 21:57:25,076 DEBUG   HandlerThread:1276822 [handler.py:handle_request():146] handle_request: defer
2023-10-15 21:57:25,076 INFO    HandlerThread:1276822 [handler.py:handle_request_defer():172] handle defer: 7
2023-10-15 21:57:25,076 DEBUG   SenderThread:1276822 [sender.py:send_request():407] send_request: defer
2023-10-15 21:57:25,076 INFO    SenderThread:1276822 [sender.py:send_request_defer():609] handle sender defer: 7
2023-10-15 21:57:25,307 INFO    SenderThread:1276822 [sender.py:transition_state():613] send defer: 8
2023-10-15 21:57:25,307 DEBUG   HandlerThread:1276822 [handler.py:handle_request():146] handle_request: defer
2023-10-15 21:57:25,307 INFO    HandlerThread:1276822 [handler.py:handle_request_defer():172] handle defer: 8
2023-10-15 21:57:25,307 DEBUG   SenderThread:1276822 [sender.py:send_request():407] send_request: defer
2023-10-15 21:57:25,307 INFO    SenderThread:1276822 [sender.py:send_request_defer():609] handle sender defer: 8
2023-10-15 21:57:25,307 INFO    SenderThread:1276822 [job_builder.py:build():281] Attempting to build job artifact
2023-10-15 21:57:25,308 INFO    SenderThread:1276822 [job_builder.py:_get_source_type():393] is repo sourced job
2023-10-15 21:57:25,309 INFO    SenderThread:1276822 [job_builder.py:build():369] adding wandb-job metadata file
2023-10-15 21:57:25,311 INFO    SenderThread:1276822 [sender.py:transition_state():613] send defer: 9
2023-10-15 21:57:25,312 DEBUG   HandlerThread:1276822 [handler.py:handle_request():146] handle_request: defer
2023-10-15 21:57:25,312 INFO    HandlerThread:1276822 [handler.py:handle_request_defer():172] handle defer: 9
2023-10-15 21:57:25,312 DEBUG   SenderThread:1276822 [sender.py:send():380] send: artifact
2023-10-15 21:57:25,350 INFO    Thread-12 :1276822 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/bruno/xfang/code/wandb/run-20231015_215719-qur4sghu/files/output.log
2023-10-15 21:57:25,350 INFO    Thread-12 :1276822 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/bruno/xfang/code/wandb/run-20231015_215719-qur4sghu/files/config.yaml
2023-10-15 21:57:25,350 INFO    Thread-12 :1276822 [dir_watcher.py:_on_file_created():271] file/dir created: /home/bruno/xfang/code/wandb/run-20231015_215719-qur4sghu/files/wandb-summary.json
2023-10-15 21:57:25,618 INFO    SenderThread:1276822 [sender.py:send_artifact():1456] sent artifact job-https___github.com_BrunoFANG1_3D-Laision-Seg.git_test_run.py - {'id': 'QXJ0aWZhY3Q6NjA2MTIyMDEz', 'state': 'COMMITTED', 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjEwNzA0NTkzNA==', 'latestArtifact': {'id': 'QXJ0aWZhY3Q6NjA2MTIyMDEz', 'versionIndex': 1}}}
2023-10-15 21:57:25,618 DEBUG   SenderThread:1276822 [sender.py:send_request():407] send_request: defer
2023-10-15 21:57:25,618 INFO    SenderThread:1276822 [sender.py:send_request_defer():609] handle sender defer: 9
2023-10-15 21:57:25,618 INFO    SenderThread:1276822 [dir_watcher.py:finish():358] shutting down directory watcher
2023-10-15 21:57:25,821 DEBUG   HandlerThread:1276822 [handler.py:handle_request():146] handle_request: poll_exit
2023-10-15 21:57:26,351 INFO    SenderThread:1276822 [dir_watcher.py:finish():388] scan: /home/bruno/xfang/code/wandb/run-20231015_215719-qur4sghu/files
2023-10-15 21:57:26,351 INFO    SenderThread:1276822 [dir_watcher.py:finish():402] scan save: /home/bruno/xfang/code/wandb/run-20231015_215719-qur4sghu/files/conda-environment.yaml conda-environment.yaml
2023-10-15 21:57:26,351 INFO    SenderThread:1276822 [dir_watcher.py:finish():402] scan save: /home/bruno/xfang/code/wandb/run-20231015_215719-qur4sghu/files/wandb-summary.json wandb-summary.json
2023-10-15 21:57:26,351 INFO    SenderThread:1276822 [dir_watcher.py:finish():402] scan save: /home/bruno/xfang/code/wandb/run-20231015_215719-qur4sghu/files/output.log output.log
2023-10-15 21:57:26,355 INFO    SenderThread:1276822 [dir_watcher.py:finish():402] scan save: /home/bruno/xfang/code/wandb/run-20231015_215719-qur4sghu/files/config.yaml config.yaml
2023-10-15 21:57:26,356 INFO    SenderThread:1276822 [dir_watcher.py:finish():402] scan save: /home/bruno/xfang/code/wandb/run-20231015_215719-qur4sghu/files/wandb-metadata.json wandb-metadata.json
2023-10-15 21:57:26,356 INFO    SenderThread:1276822 [dir_watcher.py:finish():402] scan save: /home/bruno/xfang/code/wandb/run-20231015_215719-qur4sghu/files/requirements.txt requirements.txt
2023-10-15 21:57:26,361 INFO    SenderThread:1276822 [sender.py:transition_state():613] send defer: 10
2023-10-15 21:57:26,361 DEBUG   SenderThread:1276822 [sender.py:send_request():407] send_request: poll_exit
2023-10-15 21:57:26,361 DEBUG   HandlerThread:1276822 [handler.py:handle_request():146] handle_request: defer
2023-10-15 21:57:26,361 INFO    HandlerThread:1276822 [handler.py:handle_request_defer():172] handle defer: 10
2023-10-15 21:57:26,362 DEBUG   SenderThread:1276822 [sender.py:send_request():407] send_request: defer
2023-10-15 21:57:26,362 INFO    SenderThread:1276822 [sender.py:send_request_defer():609] handle sender defer: 10
2023-10-15 21:57:26,362 INFO    SenderThread:1276822 [file_pusher.py:finish():175] shutting down file pusher
2023-10-15 21:57:26,540 INFO    wandb-upload_0:1276822 [upload_job.py:push():131] Uploaded file /home/bruno/xfang/code/wandb/run-20231015_215719-qur4sghu/files/wandb-summary.json
2023-10-15 21:57:26,630 INFO    wandb-upload_1:1276822 [upload_job.py:push():131] Uploaded file /home/bruno/xfang/code/wandb/run-20231015_215719-qur4sghu/files/conda-environment.yaml
2023-10-15 21:57:26,732 INFO    wandb-upload_2:1276822 [upload_job.py:push():131] Uploaded file /home/bruno/xfang/code/wandb/run-20231015_215719-qur4sghu/files/output.log
2023-10-15 21:57:26,748 INFO    wandb-upload_3:1276822 [upload_job.py:push():131] Uploaded file /home/bruno/xfang/code/wandb/run-20231015_215719-qur4sghu/files/config.yaml
2023-10-15 21:57:26,762 INFO    wandb-upload_4:1276822 [upload_job.py:push():131] Uploaded file /home/bruno/xfang/code/wandb/run-20231015_215719-qur4sghu/files/requirements.txt
2023-10-15 21:57:26,822 DEBUG   HandlerThread:1276822 [handler.py:handle_request():146] handle_request: poll_exit
2023-10-15 21:57:26,822 DEBUG   SenderThread:1276822 [sender.py:send_request():407] send_request: poll_exit
2023-10-15 21:57:26,962 INFO    Thread-11 :1276822 [sender.py:transition_state():613] send defer: 11
2023-10-15 21:57:26,963 DEBUG   HandlerThread:1276822 [handler.py:handle_request():146] handle_request: defer
2023-10-15 21:57:26,963 INFO    HandlerThread:1276822 [handler.py:handle_request_defer():172] handle defer: 11
2023-10-15 21:57:26,963 DEBUG   SenderThread:1276822 [sender.py:send_request():407] send_request: defer
2023-10-15 21:57:26,963 INFO    SenderThread:1276822 [sender.py:send_request_defer():609] handle sender defer: 11
2023-10-15 21:57:26,963 INFO    SenderThread:1276822 [file_pusher.py:join():181] waiting for file pusher
2023-10-15 21:57:26,963 INFO    SenderThread:1276822 [sender.py:transition_state():613] send defer: 12
2023-10-15 21:57:26,963 DEBUG   HandlerThread:1276822 [handler.py:handle_request():146] handle_request: defer
2023-10-15 21:57:26,963 INFO    HandlerThread:1276822 [handler.py:handle_request_defer():172] handle defer: 12
2023-10-15 21:57:26,963 DEBUG   SenderThread:1276822 [sender.py:send_request():407] send_request: defer
2023-10-15 21:57:26,963 INFO    SenderThread:1276822 [sender.py:send_request_defer():609] handle sender defer: 12
2023-10-15 21:57:26,963 INFO    SenderThread:1276822 [file_stream.py:finish():595] file stream finish called
2023-10-15 21:57:27,205 INFO    SenderThread:1276822 [file_stream.py:finish():599] file stream finish is done
2023-10-15 21:57:27,205 INFO    SenderThread:1276822 [sender.py:transition_state():613] send defer: 13
2023-10-15 21:57:27,205 DEBUG   HandlerThread:1276822 [handler.py:handle_request():146] handle_request: defer
2023-10-15 21:57:27,205 INFO    HandlerThread:1276822 [handler.py:handle_request_defer():172] handle defer: 13
2023-10-15 21:57:27,205 DEBUG   SenderThread:1276822 [sender.py:send_request():407] send_request: defer
2023-10-15 21:57:27,205 INFO    SenderThread:1276822 [sender.py:send_request_defer():609] handle sender defer: 13
2023-10-15 21:57:27,205 INFO    SenderThread:1276822 [sender.py:transition_state():613] send defer: 14
2023-10-15 21:57:27,205 DEBUG   HandlerThread:1276822 [handler.py:handle_request():146] handle_request: defer
2023-10-15 21:57:27,205 INFO    HandlerThread:1276822 [handler.py:handle_request_defer():172] handle defer: 14
2023-10-15 21:57:27,206 DEBUG   SenderThread:1276822 [sender.py:send():380] send: final
2023-10-15 21:57:27,206 DEBUG   SenderThread:1276822 [sender.py:send():380] send: footer
2023-10-15 21:57:27,206 DEBUG   SenderThread:1276822 [sender.py:send_request():407] send_request: defer
2023-10-15 21:57:27,206 INFO    SenderThread:1276822 [sender.py:send_request_defer():609] handle sender defer: 14
2023-10-15 21:57:27,206 DEBUG   HandlerThread:1276822 [handler.py:handle_request():146] handle_request: poll_exit
2023-10-15 21:57:27,206 DEBUG   HandlerThread:1276822 [handler.py:handle_request():146] handle_request: poll_exit
2023-10-15 21:57:27,206 DEBUG   SenderThread:1276822 [sender.py:send_request():407] send_request: poll_exit
2023-10-15 21:57:27,207 DEBUG   SenderThread:1276822 [sender.py:send_request():407] send_request: poll_exit
2023-10-15 21:57:27,207 DEBUG   HandlerThread:1276822 [handler.py:handle_request():146] handle_request: server_info
2023-10-15 21:57:27,207 DEBUG   SenderThread:1276822 [sender.py:send_request():407] send_request: server_info
2023-10-15 21:57:27,209 DEBUG   HandlerThread:1276822 [handler.py:handle_request():146] handle_request: get_summary
2023-10-15 21:57:27,210 DEBUG   HandlerThread:1276822 [handler.py:handle_request():146] handle_request: sampled_history
2023-10-15 21:57:27,210 DEBUG   HandlerThread:1276822 [handler.py:handle_request():146] handle_request: internal_messages
2023-10-15 21:57:27,210 DEBUG   HandlerThread:1276822 [handler.py:handle_request():146] handle_request: job_info
2023-10-15 21:57:27,252 DEBUG   SenderThread:1276822 [sender.py:send_request():407] send_request: job_info
2023-10-15 21:57:27,252 INFO    MainThread:1276822 [wandb_run.py:_footer_history_summary_info():3599] rendering history
2023-10-15 21:57:27,252 INFO    MainThread:1276822 [wandb_run.py:_footer_history_summary_info():3631] rendering summary
2023-10-15 21:57:27,252 INFO    MainThread:1276822 [wandb_run.py:_footer_sync_info():3558] logging synced files
2023-10-15 21:57:27,253 DEBUG   HandlerThread:1276822 [handler.py:handle_request():146] handle_request: shutdown
2023-10-15 21:57:27,253 INFO    HandlerThread:1276822 [handler.py:finish():866] shutting down handler
2023-10-15 21:57:28,210 INFO    WriterThread:1276822 [datastore.py:close():294] close: /home/bruno/xfang/code/wandb/run-20231015_215719-qur4sghu/run-qur4sghu.wandb
2023-10-15 21:57:28,252 INFO    SenderThread:1276822 [sender.py:finish():1534] shutting down sender
2023-10-15 21:57:28,252 INFO    SenderThread:1276822 [file_pusher.py:finish():175] shutting down file pusher
2023-10-15 21:57:28,252 INFO    SenderThread:1276822 [file_pusher.py:join():181] waiting for file pusher
